investor_id,SIP_Count,Avg_Gap_Days,Risk_Flag
INV004898,2,321.0,Healthy
INV004899,8,67.0,At Risk
INV004900,8,42.285714285714285,At Risk
INV004901,9,41.5,At Risk
INV004902,3,190.5,Healthy
INV004903,6,86.2,At Risk
INV004904,4,101.0,Healthy
INV004905,2,295.0,Healthy
INV004906,5,95.0,Healthy
INV004907,5,84.0,Healthy
INV004908,6,74.4,At Risk
INV004909,1,,Healthy
INV004910,10,47.666666666666664,At Risk
INV004911,12,34.72727272727273,Healthy
INV004912,5,116.0,Healthy
INV004913,10,48.333333333333336,At Risk
INV004914,9,60.875,At Risk
INV004915,10,56.888888888888886,At Risk
INV004916,10,54.111111111111114,At Risk
INV004917,8,59.285714285714285,At Risk
INV004918,10,55.111111111111114,At Risk
INV004919,11,50.5,At Risk
INV004920,5,69.5,Healthy
INV004921,1,,Healthy
INV004922,12,39.0,At Risk
INV004923,5,81.0,Healthy
INV004924,10,53.111111111111114,At Risk
INV004925,10,51.0,At Risk
INV004926,12,43.63636363636363,At Risk
INV004927,12,39.18181818181818,At Risk
INV004928,2,21.0,Healthy
INV004929,5,113.0,Healthy
INV004930,6,75.0,At Risk
INV004931,2,213.0,Healthy
INV004932,9,52.25,At Risk
INV004933,7,45.333333333333336,At Risk
INV004934,8,47.142857142857146,At Risk
INV004935,4,51.0,Healthy
INV004936,1,,Healthy
INV004937,2,306.0,Healthy
INV004938,6,70.0,At Risk
INV004939,12,38.81818181818182,At Risk
INV004940,2,160.0,Healthy
INV004941,1,,Healthy
INV004942,6,25.6,Healthy
INV004943,5,99.25,Healthy
INV004944,4,108.33333333333333,Healthy
INV004945,9,58.375,At Risk
INV004946,2,244.0,Healthy
INV004947,10,44.55555555555556,At Risk
INV004948,8,54.714285714285715,At Risk
INV004949,4,34.333333333333336,Healthy
INV004950,7,73.16666666666667,At Risk
INV004951,6,73.6,At Risk
INV004952,5,66.75,Healthy
INV004953,10,44.77777777777778,At Risk
INV004954,5,102.5,Healthy
INV004955,4,76.66666666666667,Healthy
INV004956,11,41.4,At Risk
INV004957,8,68.57142857142857,At Risk
INV004958,8,62.714285714285715,At Risk
INV004959,9,44.25,At Risk
INV004960,5,47.75,Healthy
INV004961,9,59.125,At Risk
INV004962,10,38.77777777777778,At Risk
INV004963,7,73.33333333333333,At Risk
INV004964,4,105.0,Healthy
INV004965,2,168.0,Healthy
INV004966,2,91.0,Healthy
INV004967,8,57.857142857142854,At Risk
INV004968,7,24.5,Healthy
INV004969,9,46.0,At Risk
INV004970,7,68.5,At Risk
INV004971,4,81.66666666666667,Healthy
INV004972,6,84.8,At Risk
INV004973,11,44.0,At Risk
INV004974,11,36.7,At Risk
INV004975,1,,Healthy
INV004976,1,,Healthy
INV004977,4,130.0,Healthy
INV004978,9,55.125,At Risk
INV004979,5,96.75,Healthy
INV004980,8,57.714285714285715,At Risk
INV004981,12,43.09090909090909,At Risk
INV004982,9,52.0,At Risk
INV004983,10,41.55555555555556,At Risk
INV004984,12,41.09090909090909,At Risk
INV004985,5,104.5,Healthy
INV004986,8,69.71428571428571,At Risk
INV004987,5,75.75,Healthy
INV004988,3,221.5,Healthy
INV004989,8,61.714285714285715,At Risk
INV004990,7,51.5,At Risk
INV004991,2,105.0,Healthy
INV004992,12,44.45454545454545,At Risk
INV004993,7,74.33333333333333,At Risk
INV004994,5,86.0,Healthy
INV004995,5,56.5,Healthy
INV004996,11,41.7,At Risk
INV004997,11,48.2,At Risk
INV004998,6,80.2,At Risk
INV004999,9,54.875,At Risk
INV005000,1,,Healthy
